-0.9792006963867539,-0.6802629965437277,0,0,1,0
-0.17893837965458181,0.4223949569329444,0,1,0,0
0.037231217103141034,-0.6345930227367842,0,0,0,1
-0.1806141853702805,-0.32350972122297605,0,0,1,0
-0.11678752601371989,-0.8448383190500233,0,0,1,0
0.47953246404413585,0.016779583399971543,1,0,0,0
-0.5619212113124683,-0.05982153167991333,0,0,1,0
0.2728412067780952,0.19252837164502856,1,0,0,0
0.038140603383722826,0.6525420054534727,1,0,0,0
0.923124159625877,0.998255962722334,1,0,0,0
-0.47529553929311796,-0.9740818993030163,0,0,1,0
-0.4775397582301011,-0.3686243407626044,0,0,1,0
0.9735053066311239,0.6988779914188015,1,0,0,0
-0.42908606461689036,0.32781169949763833,0,1,0,0
0.5873525498130199,0.21381769839037923,1,0,0,0
-0.8844197414780306,0.1763771869063988,0,1,0,0
0.8968939037365411,-0.4569351837145481,0,0,0,1
0.7303069000890317,0.4955169197916469,1,0,0,0
0.7473184723325756,0.7290381968748043,1,0,0,0
-0.6575256015040742,-0.7015173687994112,0,0,1,0
-0.25218049337850945,-0.3237552453398065,0,0,1,0
0.3287582028753926,0.5092206473412695,1,0,0,0
0.4028090922328791,-0.9063102586881411,0,0,0,1
0.11639381818820205,0.5373038385648832,1,0,0,0
-0.5666049528690715,0.28405475674132585,0,1,0,0
0.09032642084619669,0.3258204479302611,1,0,0,0
0.9473498484306322,0.1357651684526633,1,0,0,0
-0.10303624398177735,0.3261426041712048,0,1,0,0
-0.24379012963236368,0.5942207873613088,0,1,0,0
0.4227080754545798,0.9305682403207078,1,0,0,0
-0.4855419110039618,0.6172587527680771,0,1,0,0
0.6329526392489266,-0.2590752472496951,0,0,0,1
0.8069124285439981,-0.319304588391611,0,0,0,1
-0.4395850451322585,0.6469134884241827,0,1,0,0
-0.7110087484372598,-0.4362030218437276,0,0,1,0
0.484291068556854,0.4204989879859182,1,0,0,0
0.5164391739122309,0.3579722407361794,1,0,0,0
-0.48583439133869355,-0.6970450024901043,0,0,1,0
-0.5810772614096813,-0.022197917217109397,0,0,1,0
-0.31984626548743456,-0.4044071954314383,0,0,1,0
0.21996152506925437,-0.6998100057159902,0,0,0,1
0.6345362554808285,-0.45247761561941235,0,0,0,1
0.4093162810644373,0.5900205123807805,1,0,0,0
0.8259069518441484,0.7902127774083305,1,0,0,0
-0.7848385117576071,-0.7600198509318878,0,0,1,0
0.14273274762047028,0.6508959245210109,1,0,0,0
-0.404242684805562,0.876302719919275,0,1,0,0
-0.4567055724935851,0.20879905053487446,0,1,0,0
0.2662476273154586,0.5925965219602112,1,0,0,0
-0.3158762280963381,-0.3777293070370036,0,0,1,0
0.6453101083716339,0.5398670298719541,1,0,0,0
-0.220405492415793,-0.36496678042455644,0,0,1,0
0.8850748758423603,0.31590273435016836,1,0,0,0
0.6713730400760554,-0.7858609550858655,0,0,0,1
-0.10669701163634548,0.6717067791214146,0,1,0,0
0.5613233630007035,0.30075566875098314,1,0,0,0
0.5823367118470035,-0.4128340721795214,0,0,0,1
0.6256952675688916,0.632491964488062,1,0,0,0
0.526648372742792,-0.8395694861379768,0,0,0,1
0.8644594408082225,0.6956809536692734,1,0,0,0
0.5904663554924166,0.4546542177695807,1,0,0,0
-0.10420150448624921,-0.6865832356332726,0,0,1,0
0.10218531522026852,0.5025814551369754,1,0,0,0
0.7996039957013465,-0.3229746044155315,0,0,0,1
0.6967659711972363,-0.2198830309482791,0,0,0,1
